Thepa	Theca	Carpa	Arath
1	1	1	1
1	1	0	1
1	1	1	1
1	1	1	2
1	1	1	1
1	1	2	1
2	1	1	2
1	1	1	1
2	2	5	4
1	2	1	1
2	1	1	2
0	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
0	2	1	0
1	2	2	1
1	1	0	1
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
0	1	0	1
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
2	1	0	3
1	2	2	2
1	1	1	1
1	1	0	1
2	1	1	2
1	1	0	1
1	1	1	1
1	5	1	1
1	1	1	1
1	2	1	1
1	1	1	1
4	1	1	2
2	1	1	2
2	1	1	2
0	1	4	0
1	1	1	1
3	1	1	2
0	8	1	0
5	3	3	5
1	1	1	1
2	1	1	2
1	1	0	1
1	1	1	2
1	1	1	2
2	1	0	1
2	1	1	1
4	4	2	3
1	1	1	1
1	1	1	1
1	2	1	1
0	1	1	0
1	4	3	1
2	2	2	2
0	1	1	0
1	1	1	1
3	1	1	2
1	2	1	1
0	1	1	0
1	1	1	1
2	2	0	2
1	1	1	2
1	7	0	6
1	1	1	1
2	1	1	2
2	1	2	2
1	1	1	1
1	2	1	2
17	17	12	21
1	1	1	1
1	1	1	1
3	2	1	1
2	2	2	2
1	1	1	1
0	1	1	0
0	1	1	0
3	2	1	3
3	2	2	3
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	2
2	1	0	2
1	1	0	1
1	1	0	1
2	1	2	1
3	3	4	3
1	1	1	1
1	2	1	2
0	1	1	0
1	1	1	1
1	1	1	1
2	2	1	2
1	1	1	1
1	1	1	1
1	1	0	1
2	1	1	2
1	1	2	3
1	1	1	1
0	1	1	0
1	1	1	1
2	2	1	2
1	1	1	1
4	2	2	4
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
1	1	1	1
4	1	2	4
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	1	2	1
2	1	3	2
3	2	2	3
1	1	1	1
1	1	2	1
2	1	1	1
1	1	1	1
1	2	2	1
1	1	1	1
5	2	2	5
1	1	2	1
1	1	0	1
2	2	2	2
2	1	1	1
1	1	1	1
1	2	1	1
1	1	1	1
1	1	1	1
4	2	2	4
1	1	0	1
2	1	1	4
1	1	0	1
2	2	2	3
1	2	1	1
1	1	0	1
1	1	1	1
0	1	1	0
1	1	1	1
2	1	0	2
1	2	1	1
1	2	2	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
1	2	2	1
1	1	0	1
1	2	1	1
1	1	1	1
1	1	0	1
1	3	1	1
1	1	1	1
2	1	1	1
1	2	1	1
2	2	2	2
1	1	0	1
0	1	1	0
1	2	2	1
1	1	0	1
1	3	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	2	2	2
1	1	1	1
2	1	0	2
3	4	2	3
1	1	1	1
2	1	0	1
0	1	1	0
6	4	4	4
2	1	1	2
1	1	1	1
1	1	1	1
1	2	1	2
1	1	1	1
1	1	1	1
2	1	2	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
1	4	2	1
1	1	1	1
0	1	1	0
2	1	1	1
2	2	1	2
1	1	2	1
2	1	1	1
1	1	1	1
1	1	1	1
1	2	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	2	2	1
1	1	1	1
7	1	1	0
1	1	1	1
1	1	1	1
2	1	1	1
4	2	2	4
3	3	2	3
2	1	1	2
1	1	1	1
1	1	2	1
0	1	1	0
1	2	2	1
1	1	0	1
1	1	1	1
1	2	1	1
1	1	1	1
4	2	2	9
1	1	1	1
3	2	1	3
1	1	1	1
0	1	1	0
1	1	1	1
1	2	1	1
1	1	0	1
0	1	0	1
1	2	1	1
1	1	1	1
4	3	2	3
1	1	1	1
3	2	2	3
3	1	1	2
1	1	1	1
0	1	1	0
1	1	0	1
1	1	1	1
2	6	3	3
22	57	13	26
2	1	1	2
1	1	0	1
1	1	1	1
2	1	1	2
1	1	1	1
1	2	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
1	1	0	1
1	1	1	1
2	2	1	2
1	1	1	1
2	2	1	2
1	1	1	0
1	1	1	1
1	1	1	1
1	2	1	1
1	1	1	1
1	1	1	1
2	1	0	2
1	2	1	2
2	2	2	3
1	1	1	1
1	1	1	1
1	1	1	1
1	3	1	1
2	1	0	2
1	1	1	1
1	1	1	1
3	2	1	3
1	1	1	1
1	1	0	1
1	1	2	1
1	1	0	1
2	2	2	2
2	1	1	2
1	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
5	2	2	7
1	1	1	1
2	1	1	2
1	2	0	2
1	1	1	1
1	1	1	2
1	1	1	1
2	1	1	2
2	1	1	2
1	1	1	1
1	1	1	1
2	2	1	2
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
0	5	0	10
1	1	1	1
1	1	1	1
0	1	1	0
0	1	1	0
2	1	1	1
1	1	1	1
2	1	0	2
1	1	0	1
4	1	1	2
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
0	1	1	0
0	1	1	0
1	1	1	2
1	1	1	1
1	2	4	4
2	2	1	2
1	1	1	1
1	2	1	1
2	2	1	2
2	2	2	2
1	1	1	1
1	2	1	1
1	1	0	1
1	1	1	1
3	2	2	3
1	1	1	1
1	1	1	1
2	1	1	2
2	1	1	2
1	1	1	1
2	6	4	2
4	1	2	4
1	1	1	1
1	1	1	1
3	1	0	4
1	1	1	1
2	2	1	2
1	1	1	1
2	2	1	2
1	1	0	1
2	1	1	2
1	1	0	1
1	1	1	1
1	1	0	1
1	1	1	1
1	1	0	1
0	1	1	0
1	1	1	1
1	1	1	1
1	1	0	1
1	1	0	1
1	1	1	1
1	1	1	1
1	1	1	2
2	1	1	1
1	1	1	1
3	1	2	3
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
2	1	2	1
2	2	2	2
2	1	1	1
1	1	1	1
0	1	1	1
2	1	1	1
5	2	1	4
1	1	1	1
1	1	1	1
1	1	1	1
1	1	2	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
2	1	1	2
1	1	1	1
1	2	1	1
1	1	1	1
1	1	1	1
1	3	2	1
3	2	2	3
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	2
1	1	1	1
2	1	1	2
2	1	0	2
2	2	2	2
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
4	2	2	4
0	1	1	0
6	3	3	7
1	1	1	1
1	2	2	1
2	2	1	2
2	2	2	2
1	1	2	1
1	1	1	1
1	1	1	1
2	2	2	4
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
3	2	2	3
1	1	1	1
1	1	1	1
2	1	4	3
2	1	0	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	2	2	1
2	2	1	1
1	1	1	1
0	1	1	1
3	2	2	3
3	5	4	3
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	2	0	2
1	1	1	1
1	1	1	1
2	2	2	2
2	1	1	2
2	1	1	2
1	1	1	1
1	1	1	1
0	4	2	0
2	1	0	2
1	1	1	1
1	1	0	1
0	1	0	1
1	1	1	1
1	1	1	1
6	4	4	5
2	1	2	2
1	1	1	1
0	4	1	0
1	1	2	2
2	1	1	1
1	1	1	1
1	2	1	1
1	1	0	1
2	1	0	1
1	2	1	1
1	1	1	1
0	1	1	0
1	1	1	1
1	3	2	3
1	1	1	1
1	1	1	1
1	1	0	1
2	2	2	2
2	1	1	1
1	1	2	1
2	2	1	2
0	1	1	0
1	1	1	1
1	1	0	1
2	1	1	2
3	2	1	2
1	1	1	1
1	3	1	1
1	1	1	1
1	1	2	1
2	2	0	1
1	1	1	1
1	3	3	1
1	1	1	1
1	1	0	1
2	2	1	2
1	1	0	1
1	2	1	1
1	2	2	2
1	1	1	1
1	1	1	1
1	1	0	1
1	2	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	2	2	2
1	2	1	1
1	1	1	1
1	1	1	1
2	2	2	2
0	1	1	0
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
4	4	3	5
1	1	1	0
3	2	3	3
2	1	1	2
1	1	1	1
2	1	2	2
3	3	2	3
2	1	1	2
1	1	1	2
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
0	1	1	0
5	3	2	5
1	1	1	1
1	1	1	1
1	1	1	2
2	1	1	2
1	1	1	1
0	1	2	0
1	1	0	1
0	1	1	0
1	1	1	1
0	2	2	0
1	2	1	1
1	1	1	2
0	2	1	0
1	1	1	1
3	6	4	4
1	2	2	1
0	5	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	3	1	1
0	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
4	4	3	4
2	1	1	2
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	2
1	2	0	1
2	1	1	2
1	1	1	1
1	1	1	1
0	12	1	0
0	1	1	0
1	1	1	1
2	1	1	1
1	5	2	1
2	2	2	2
1	1	1	1
2	3	2	2
2	1	1	2
2	1	1	2
1	1	0	1
2	1	1	2
0	1	1	0
2	1	1	1
1	1	1	1
1	2	1	1
1	1	1	1
1	1	0	0
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	2	2
0	1	4	0
0	1	1	1
1	1	1	1
3	2	2	3
2	1	1	2
1	1	0	1
0	8	2	0
1	1	1	1
1	1	1	1
1	1	1	2
1	1	1	1
2	2	2	2
2	2	2	2
1	1	1	1
1	1	1	1
1	1	0	1
1	1	1	1
2	1	1	2
1	1	1	1
2	2	2	2
1	1	1	1
2	1	1	1
0	1	1	0
4	3	3	4
1	1	1	1
2	1	1	1
2	1	1	1
2	1	1	2
3	3	2	3
3	1	2	3
2	2	2	2
0	1	1	0
0	1	1	0
2	1	1	2
1	1	1	1
11	8	6	11
5	5	3	3
1	1	1	1
1	1	1	1
1	1	1	1
1	2	1	1
2	2	1	2
1	2	1	1
1	1	2	1
0	1	1	0
3	1	1	2
1	1	1	1
0	1	0	3
1	2	2	1
3	1	1	3
1	5	1	6
1	1	1	1
0	1	1	0
3	1	1	3
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
2	3	2	2
4	14	7	7
1	1	1	1
2	1	1	2
2	1	1	2
1	1	1	1
1	1	1	1
1	2	1	1
0	1	0	2
0	1	1	0
2	2	2	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	0
1	1	0	22
1	2	2	1
1	2	1	1
0	1	1	0
4	3	3	4
2	1	2	2
1	1	1	1
1	2	2	1
1	1	1	1
2	1	1	1
1	1	0	1
1	1	1	2
2	2	2	3
1	1	1	1
1	1	1	1
0	1	0	1
0	1	1	0
1	1	1	1
1	1	2	1
2	1	0	2
1	1	0	1
1	1	1	1
0	1	1	1
1	1	0	1
2	1	1	2
2	1	1	1
1	1	1	2
1	1	1	1
1	2	1	1
2	1	1	2
1	2	1	1
1	1	1	1
2	1	1	1
0	1	0	1
1	2	2	2
1	1	0	1
0	1	1	0
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	2
2	1	1	2
1	1	1	1
1	1	1	1
2	1	1	1
1	1	1	1
8	7	5	7
0	1	1	0
1	1	1	1
1	1	0	1
2	1	0	2
1	1	1	1
2	1	1	2
1	1	2	1
1	1	1	1
1	2	2	1
1	1	1	1
1	2	1	1
1	1	0	1
1	1	1	2
1	1	1	1
1	2	2	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
2	1	2	2
2	1	1	2
3	2	2	2
3	2	3	3
1	1	1	1
1	1	1	1
0	2	1	0
1	1	1	1
1	1	0	1
1	1	0	1
1	1	0	1
0	2	1	0
2	1	0	2
1	1	1	1
1	1	1	1
0	1	2	0
1	2	1	2
2	2	2	2
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
2	1	0	2
4	2	1	3
0	1	1	0
2	1	1	2
1	1	1	1
2	1	0	2
0	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
1	1	1	1
2	2	2	2
1	1	1	1
1	1	1	1
1	2	3	1
1	1	1	1
2	1	2	2
1	1	1	1
1	2	1	1
1	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
3	2	2	3
1	1	1	1
2	2	2	2
1	1	1	1
3	2	1	3
1	2	1	1
1	1	0	1
0	1	1	0
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
2	2	1	2
1	1	1	1
1	1	1	1
0	1	1	0
2	2	2	2
1	1	0	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	1
1	1	1	1
1	1	1	1
1	2	1	1
0	1	1	0
1	1	1	1
1	1	1	1
1	2	1	1
1	1	1	1
2	3	2	5
1	1	1	2
0	1	1	1
1	1	0	1
3	2	1	3
1	1	0	1
1	1	2	1
1	4	1	1
1	1	1	1
1	1	1	1
1	2	2	1
1	1	1	1
1	4	2	1
0	2	1	0
1	1	1	1
2	2	2	2
1	1	1	1
1	1	1	1
2	1	1	1
1	1	1	1
1	1	1	1
3	3	2	6
1	1	1	1
1	1	0	1
2	2	2	2
2	1	0	1
2	1	1	1
2	1	1	5
0	1	2	2
0	1	1	1
2	2	1	2
1	1	1	1
1	1	1	1
1	2	0	1
1	1	1	1
0	1	1	0
1	1	3	1
2	2	2	3
0	1	1	1
7	5	5	7
1	1	1	1
0	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	2	1	1
2	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
2	1	2	2
1	1	0	1
0	1	1	0
2	1	0	2
1	1	1	1
1	1	1	1
0	1	1	1
2	1	0	3
1	2	1	1
2	3	2	3
1	1	1	1
1	1	1	2
3	1	1	1
0	1	1	0
1	1	0	1
2	1	1	2
1	1	2	1
2	1	1	2
0	1	1	0
2	2	2	4
3	1	0	1
1	1	1	1
1	1	0	1
7	15	10	8
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
2	1	1	2
1	1	2	1
2	1	1	2
1	2	2	1
1	1	1	1
1	1	1	1
1	1	0	1
2	2	2	2
1	1	1	1
2	1	4	1
3	1	2	2
2	3	1	2
1	1	0	1
1	2	1	1
1	2	2	1
1	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	2	0	1
1	1	1	1
1	2	1	1
1	1	1	1
0	1	0	1
2	1	1	1
1	1	1	1
1	1	1	1
1	4	1	1
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
2	2	2	2
1	1	1	1
1	1	0	1
1	2	4	1
2	1	1	1
2	1	1	2
3	1	0	2
2	1	1	2
0	1	1	1
1	1	1	1
1	1	1	1
22	9	10	17
1	1	1	1
1	1	2	1
0	1	1	0
1	1	0	1
1	2	1	1
1	1	1	1
1	1	1	1
2	2	2	2
1	1	1	1
1	1	1	1
1	1	1	2
2	1	0	2
1	1	1	1
1	1	2	1
1	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
1	1	1	1
2	4	1	2
4	3	2	5
1	1	1	1
1	1	2	1
1	1	0	1
1	1	1	1
5	6	5	5
1	1	1	1
0	1	3	0
2	1	1	3
2	1	1	2
1	1	1	1
2	2	2	2
6	8	4	6
1	1	1	1
2	2	2	2
1	1	1	1
1	1	0	1
1	1	1	1
1	2	1	2
0	1	1	0
1	1	1	1
3	1	1	3
2	1	1	3
0	1	1	0
2	1	0	2
3	2	1	3
1	1	1	2
1	1	0	1
3	1	1	3
1	1	2	1
1	1	1	1
1	1	1	1
3	1	2	3
0	1	1	0
1	1	1	0
0	1	2	1
2	1	1	1
1	2	2	1
1	1	1	1
2	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
3	3	2	3
1	1	1	1
2	3	4	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	2	1	2
0	1	1	0
1	1	2	1
1	1	1	1
0	1	1	0
1	1	0	1
2	2	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	2	1	2
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	2	1
1	1	1	1
0	1	1	0
1	1	1	1
2	2	0	3
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	0	1
2	1	1	2
2	1	1	2
1	1	0	1
2	2	2	4
1	1	1	1
0	1	1	0
1	1	1	1
1	1	0	1
1	2	1	1
1	1	1	1
6	2	1	3
2	1	1	1
1	2	1	2
1	2	1	1
1	1	1	1
1	1	1	1
2	1	0	2
2	1	1	2
1	2	2	1
0	1	1	1
1	1	2	1
4	2	1	5
2	1	0	2
1	1	1	1
1	1	1	1
1	1	1	1
0	1	2	2
1	1	1	1
2	1	1	2
1	1	0	0
1	2	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	2
1	2	2	3
0	1	1	0
1	1	1	1
1	2	1	1
1	1	1	1
2	1	1	2
2	2	2	2
1	1	1	1
1	1	1	1
2	1	1	2
2	1	1	1
1	1	1	1
2	2	2	2
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
2	2	2	2
1	1	1	1
2	1	0	2
0	1	1	0
1	1	1	1
1	1	1	1
0	1	1	0
2	1	2	2
1	1	2	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	2	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	2	1	1
1	1	0	1
1	1	1	2
2	1	1	2
1	1	1	1
1	1	1	1
3	2	2	3
1	1	1	1
1	1	1	1
3	1	1	1
1	1	2	1
1	1	1	1
2	2	2	2
1	1	0	1
1	1	1	1
2	1	1	2
1	2	2	1
1	2	2	2
4	3	1	6
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
0	1	1	0
1	1	1	1
4	1	1	3
1	2	1	2
1	1	1	1
2	1	1	1
0	1	1	0
1	1	1	0
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	2	1
0	1	1	0
2	2	1	2
1	2	1	2
2	1	1	1
1	1	1	1
2	3	1	2
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
1	1	0	2
1	1	0	1
1	1	0	1
2	2	1	4
1	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
3	2	2	3
1	1	1	1
1	1	1	1
0	1	0	1
1	1	1	1
1	1	1	1
3	1	0	2
1	1	0	1
1	1	1	1
4	2	2	4
0	1	0	1
2	1	0	1
2	1	1	2
3	1	1	3
2	1	1	1
1	1	1	1
0	8	4	0
1	1	1	1
3	2	2	3
0	1	1	0
2	2	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	2
1	1	0	1
2	1	1	1
1	1	1	1
2	2	2	2
1	1	1	1
4	1	1	3
1	1	1	1
1	1	1	1
1	2	1	1
1	1	1	1
1	1	1	1
1	1	1	1
2	2	1	2
1	1	1	1
2	2	2	2
2	1	2	2
1	1	0	1
0	4	1	0
2	1	1	3
1	1	2	1
1	1	1	1
1	1	1	1
1	1	1	1
2	1	1	1
1	1	1	1
1	1	1	1
3	2	2	3
0	1	1	0
1	1	0	1
1	2	0	1
2	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
2	1	1	3
1	1	1	1
1	1	1	1
0	1	1	0
2	3	1	2
1	1	1	1
1	1	1	1
0	1	1	0
0	1	1	0
1	2	2	1
2	1	0	2
1	1	1	1
2	2	1	4
3	2	1	3
1	1	1	1
3	2	1	3
1	1	0	0
1	1	1	1
0	2	2	0
3	2	1	3
1	1	1	1
1	1	1	1
1	1	1	1
1	6	3	3
1	1	1	1
1	1	0	1
2	1	1	2
1	1	1	1
13	13	9	12
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
0	1	1	0
2	2	1	2
1	1	1	1
1	1	1	1
1	1	1	2
1	1	1	1
3	2	2	3
2	4	4	2
1	1	2	1
2	3	2	2
0	2	8	1
1	1	1	1
2	2	2	2
0	1	1	0
1	1	1	1
3	2	2	3
1	1	1	1
1	2	1	1
5	2	2	3
1	1	1	1
1	1	1	1
1	2	1	2
1	1	1	1
0	1	0	1
1	1	1	2
1	1	1	2
1	1	1	1
1	1	1	1
2	1	1	2
2	1	1	2
0	1	1	0
2	2	2	2
1	1	1	1
2	1	0	1
1	1	0	1
1	2	1	1
1	2	1	1
1	1	1	1
1	2	1	1
1	1	1	1
1	1	0	1
5	3	4	5
1	1	2	1
1	1	1	1
2	1	1	2
3	3	1	5
4	7	2	2
2	1	1	2
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
2	3	4	2
1	1	0	1
1	1	0	1
0	1	2	0
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
0	1	1	0
2	1	1	2
2	1	1	2
3	1	1	3
1	1	1	1
0	1	1	0
2	1	1	2
2	1	1	3
0	1	3	0
2	1	1	2
0	1	1	0
1	1	1	2
1	2	2	1
0	1	1	0
0	1	1	0
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
1	1	1	1
1	1	1	1
0	1	0	1
1	2	2	1
1	1	1	1
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
1	2	0	1
3	2	1	3
1	1	1	1
1	1	2	3
1	1	1	1
0	1	1	0
2	1	0	1
1	2	2	0
2	1	0	1
1	1	1	2
1	2	0	1
1	1	1	1
1	1	1	2
1	1	1	1
1	2	2	1
3	4	1	0
0	1	1	0
1	1	1	1
1	1	1	1
1	2	1	1
3	1	1	2
1	1	1	1
1	2	1	1
2	1	1	2
2	2	2	2
1	1	1	1
3	2	1	3
1	1	1	1
1	2	2	1
1	2	2	2
1	1	1	1
3	5	4	1
0	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
0	2	1	0
2	1	1	2
1	1	1	2
1	1	1	1
1	1	1	1
1	1	1	1
2	1	2	3
1	1	1	1
0	2	2	0
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
2	1	1	2
2	1	1	1
1	1	0	1
1	1	1	1
1	1	1	1
2	2	2	3
1	1	1	1
1	1	1	2
2	1	1	2
0	1	1	0
1	1	1	1
2	1	1	2
1	1	1	1
1	1	1	1
1	1	0	1
2	1	1	2
1	1	1	1
1	1	1	1
2	2	2	2
1	1	1	1
1	1	1	1
2	2	2	2
1	1	1	1
1	1	1	0
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	3
3	1	1	2
1	1	1	1
1	1	1	1
0	1	1	0
1	1	1	1
0	1	1	0
2	2	2	2
1	1	1	1
4	1	2	4
15	16	12	15
1	1	1	1
2	2	1	3
2	1	1	2
1	1	2	1
1	2	1	1
1	1	0	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	0	1
2	1	1	2
1	1	1	1
1	1	1	1
16	14	13	16
0	1	1	0
1	1	1	1
2	1	1	2
0	1	1	0
2	1	1	2
1	1	2	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
5	3	4	3
0	1	1	0
5	4	6	4
